SalesKey,OrderDate,ShipDate,CustomerKey,ProductKey,StoreKey,ChannelKey,PromotionKey,OrderNumber,Quantity,UnitPrice,UnitCost,DiscountAmount,SalesAmount,MarginAmount,ReturnedFlag
975,2024-07-03,2024-07-07,35,15,2,2,8,SO-20230975,8,24.70,14.69,15.81,181.79,64.27,True
976,2024-02-08,2024-02-11,21,12,2,3,,SO-20230976,4,26.10,9.36,0.00,104.40,66.96,True
977,2023-07-06,2023-07-07,153,34,7,2,,SO-20230977,4,30.25,13.23,0.00,121.00,68.08,False
978,2024-02-19,2024-02-22,109,1,7,3,8,SO-20230978,2,14.00,6.35,1.40,26.60,13.90,False
979,2023-07-16,2023-07-21,52,31,2,1,3,SO-20230979,3,19.40,11.83,6.98,51.22,15.73,False
980,2023-09-13,2023-09-15,90,39,1,2,3,SO-20230980,8,21.50,10.40,8.60,163.40,80.20,False
981,2024-01-15,2024-01-16,163,30,6,2,7,SO-20230981,3,21.65,8.35,3.25,61.70,36.65,False
982,2023-03-07,2023-03-13,98,38,9,1,1,SO-20230982,5,21.50,7.13,8.60,98.90,63.25,False
983,2024-12-08,2024-12-14,130,46,4,1,5,SO-20230983,8,17.10,5.91,10.94,125.86,78.58,False
984,2023-11-20,2023-11-24,123,37,11,1,7,SO-20230984,6,8.35,6.35,4.01,46.09,7.99,False
985,2024-01-16,2024-01-19,169,3,10,1,2,SO-20230985,1,22.25,10.40,1.11,21.14,10.74,False
986,2024-06-26,2024-06-30,17,12,2,1,2,SO-20230986,8,22.35,9.36,14.30,164.50,89.62,False
987,2023-03-13,2023-03-14,34,23,12,2,5,SO-20230987,8,23.80,13.26,9.52,180.88,74.80,False
988,2024-08-07,2024-08-08,37,29,4,2,4,SO-20230988,4,10.90,7.78,2.18,41.42,10.30,False
989,2024-03-18,2024-03-24,110,39,1,2,1,SO-20230989,8,17.50,10.40,7.00,133.00,49.80,False
990,2024-07-05,2024-07-06,33,3,5,3,1,SO-20230990,7,15.25,10.40,12.81,93.94,21.14,False
991,2023-11-12,2023-11-18,132,14,4,3,,SO-20230991,7,23.70,10.79,0.00,165.90,90.37,False
992,2024-11-27,2024-12-03,46,40,1,3,4,SO-20230992,4,27.25,10.58,8.72,100.28,57.96,False
993,2024-02-19,2024-02-25,57,26,3,3,,SO-20230993,2,28.40,14.44,0.00,56.80,27.92,False
994,2024-05-06,2024-05-09,66,31,11,1,2,SO-20230994,1,18.15,11.83,0.91,17.24,5.41,False
995,2024-12-22,2024-12-23,100,40,10,1,7,SO-20230995,8,22.00,10.58,14.08,161.92,77.28,False
996,2024-01-14,2024-01-19,49,19,2,2,,SO-20230996,4,18.20,7.53,0.00,72.80,42.68,False
997,2023-02-19,2023-02-20,58,21,11,3,,SO-20230997,2,14.80,9.21,0.00,29.60,11.18,False
998,2023-06-03,2023-06-09,117,7,7,3,6,SO-20230998,8,31.85,16.12,30.58,224.22,95.26,False
999,2024-10-10,2024-10-15,131,44,7,2,4,SO-20230999,7,39.60,15.46,13.86,263.34,155.12,False
1000,2023-07-03,2023-07-04,100,41,3,3,,SO-20231000,8,28.10,12.07,0.00,224.80,128.24,False
1001,2023-04-08,2023-04-11,21,40,7,2,5,SO-20231001,6,20.25,10.58,14.58,106.92,43.44,True
1002,2023-05-04,2023-05-05,178,32,11,3,,SO-20231002,4,24.65,11.80,0.00,98.60,51.40,True
1003,2024-03-27,2024-04-02,172,2,5,2,5,SO-20231003,5,11.75,7.13,7.05,51.70,16.05,False
1004,2023-02-03,2023-02-04,46,34,8,3,4,SO-20231004,5,27.25,13.23,6.81,129.44,63.29,False
1005,2024-03-17,2024-03-18,88,27,5,3,1,SO-20231005,3,13.05,6.10,4.70,34.45,16.15,False
1006,2024-12-15,2024-12-18,32,10,5,2,5,SO-20231006,6,9.60,5.91,2.88,54.72,19.26,False
1007,2023-07-20,2023-07-22,93,31,1,1,5,SO-20231007,3,19.65,11.83,2.95,56.00,20.51,False
1008,2024-02-24,2024-02-27,44,21,4,1,6,SO-20231008,7,17.80,9.21,14.95,109.65,45.18,False
1009,2024-03-27,2024-04-02,136,38,6,3,7,SO-20231009,8,18.00,7.13,11.52,132.48,75.44,False
1010,2024-11-17,2024-11-22,9,33,7,3,3,SO-20231010,8,27.25,13.50,10.90,207.10,99.10,False
1011,2024-04-19,2024-04-23,150,1,1,1,6,SO-20231011,1,15.00,6.35,0.75,14.25,7.90,False
1012,2023-02-03,2023-02-06,128,41,1,1,3,SO-20231012,4,18.35,12.07,5.87,67.53,19.25,False
1013,2024-05-17,2024-05-22,7,40,7,1,1,SO-20231013,6,20.75,10.58,14.94,109.56,46.08,False
1014,2023-04-24,2023-04-28,56,29,11,2,3,SO-20231014,8,11.40,7.78,4.56,86.64,24.40,False
1015,2023-08-31,2023-09-06,99,2,11,2,7,SO-20231015,2,11.50,7.13,2.76,20.24,5.98,False
1016,2023-08-28,2023-08-31,72,9,3,3,,SO-20231016,1,11.85,4.91,0.00,11.85,6.94,False
1017,2023-11-13,2023-11-19,125,15,9,2,,SO-20231017,2,30.70,14.69,0.00,61.40,32.02,False
1018,2023-04-16,2023-04-21,53,15,2,3,6,SO-20231018,3,23.95,14.69,3.59,68.26,24.19,False
1019,2024-06-09,2024-06-10,38,38,5,3,1,SO-20231019,4,17.50,7.13,5.60,64.40,35.88,False
1020,2024-02-22,2024-02-24,33,22,10,1,1,SO-20231020,4,23.05,9.57,4.61,87.59,49.31,False
1021,2023-11-25,2023-11-30,91,28,1,3,6,SO-20231021,6,20.55,6.92,14.80,108.50,66.98,False
1022,2024-02-14,2024-02-15,122,44,5,1,,SO-20231022,4,37.85,15.46,0.00,151.40,89.56,False
1023,2023-08-17,2023-08-20,43,3,3,3,5,SO-20231023,8,23.50,10.40,15.04,172.96,89.76,False
1024,2024-05-14,2024-05-20,103,32,7,3,3,SO-20231024,8,24.40,11.80,9.76,185.44,91.04,False
1025,2024-01-24,2024-01-28,180,39,3,3,,SO-20231025,2,21.00,10.40,0.00,42.00,21.20,True
1026,2024-08-12,2024-08-13,132,40,8,3,,SO-20231026,1,27.00,10.58,0.00,27.00,16.42,True
1027,2023-06-09,2023-06-11,23,20,7,2,1,SO-20231027,7,17.95,8.14,10.05,115.60,58.62,False
1028,2023-06-07,2023-06-08,8,8,1,3,8,SO-20231028,3,36.10,15.46,8.66,99.64,53.26,False
1029,2023-08-11,2023-08-17,176,27,9,2,6,SO-20231029,6,8.10,6.10,2.43,46.17,9.57,False
1030,2023-07-21,2023-07-25,99,26,8,1,2,SO-20231030,1,37.40,14.44,2.99,34.41,19.97,False
1031,2023-03-22,2023-03-26,60,37,5,2,4,SO-20231031,5,16.00,6.35,6.40,73.60,41.85,False
1032,2024-07-03,2024-07-05,18,44,11,2,1,SO-20231032,7,30.85,15.46,10.80,205.15,96.93,False
1033,2024-06-05,2024-06-09,66,35,8,1,6,SO-20231033,3,32.25,17.55,7.74,89.01,36.36,False
1034,2023-05-01,2023-05-05,99,13,6,2,,SO-20231034,6,21.70,10.64,0.00,130.20,66.36,True
1035,2024-12-31,2024-12-31,15,9,6,1,4,SO-20231035,1,6.91,4.91,0.83,6.08,1.17,False
1036,2023-06-27,2023-07-03,43,14,2,2,5,SO-20231036,4,26.95,10.79,5.39,102.41,59.25,False
1037,2023-11-11,2023-11-17,19,26,8,2,3,SO-20231037,4,34.90,14.44,6.98,132.62,74.86,False
1038,2023-02-03,2023-02-09,159,10,10,3,,SO-20231038,1,18.60,5.91,0.00,18.60,12.69,True
1039,2024-10-15,2024-10-16,33,39,9,1,1,SO-20231039,6,19.75,10.40,5.93,112.57,50.17,False
1040,2023-07-20,2023-07-21,13,14,8,1,7,SO-20231040,3,19.95,10.79,2.99,56.86,24.49,False
1041,2024-12-03,2024-12-04,117,34,9,2,1,SO-20231041,2,26.50,13.23,4.24,48.76,22.30,False
1042,2024-12-24,2024-12-26,38,33,1,2,,SO-20231042,3,28.75,13.50,0.00,86.25,45.75,False
1043,2024-11-28,2024-11-29,78,7,8,1,6,SO-20231043,3,33.10,16.12,4.96,94.34,45.98,False
1044,2023-10-21,2023-10-24,84,24,12,3,,SO-20231044,1,25.30,13.02,0.00,25.30,12.28,False
1045,2023-06-05,2023-06-09,48,30,6,1,5,SO-20231045,2,21.15,8.35,5.08,37.22,20.52,False
1046,2024-12-13,2024-12-19,15,2,8,2,8,SO-20231046,8,12.25,7.13,11.76,86.24,29.20,False
1047,2023-09-03,2023-09-07,78,40,1,2,6,SO-20231047,6,27.50,10.58,8.25,156.75,93.27,False
1048,2024-06-30,2024-07-06,69,14,6,3,2,SO-20231048,4,23.20,10.79,7.42,85.38,42.22,False
1049,2024-07-21,2024-07-24,20,8,7,3,6,SO-20231049,6,35.85,15.46,25.81,189.29,96.53,False
1050,2024-09-05,2024-09-09,32,28,2,3,6,SO-20231050,8,16.05,6.92,15.41,112.99,57.63,False
1051,2024-09-22,2024-09-23,171,45,1,3,6,SO-20231051,4,8.60,4.91,2.75,31.65,12.01,False
1052,2023-03-11,2023-03-14,50,14,6,1,6,SO-20231052,7,20.20,10.79,16.97,124.43,48.90,False
1053,2024-05-01,2024-05-05,145,31,12,1,6,SO-20231053,2,18.65,11.83,2.98,34.32,10.66,False
1054,2024-06-23,2024-06-26,134,32,11,3,1,SO-20231054,4,26.65,11.80,5.33,101.27,54.07,False
1055,2024-12-26,2024-12-31,172,31,8,2,2,SO-20231055,2,24.90,11.83,3.98,45.82,22.16,False
1056,2023-05-27,2023-06-02,22,27,11,3,6,SO-20231056,5,16.30,6.10,9.78,71.72,41.22,True
1057,2024-03-25,2024-03-26,90,22,3,2,7,SO-20231057,7,17.55,9.57,9.83,113.02,46.03,False
1058,2024-09-28,2024-10-04,45,22,7,2,8,SO-20231058,6,25.30,9.57,12.14,139.66,82.24,False
1059,2023-06-24,2023-06-28,162,25,5,3,2,SO-20231059,1,25.15,14.93,2.01,23.14,8.21,False
1060,2023-05-02,2023-05-05,65,31,9,3,7,SO-20231060,4,26.15,11.83,5.23,99.37,52.05,False
1061,2023-06-11,2023-06-13,34,21,9,1,3,SO-20231061,8,18.30,9.21,17.57,128.83,55.15,False
1062,2023-11-02,2023-11-04,6,23,11,1,6,SO-20231062,1,26.55,13.26,2.12,24.43,11.17,False
1063,2023-02-10,2023-02-13,147,23,11,2,5,SO-20231063,7,24.05,13.26,13.47,154.88,62.06,False
1064,2024-08-26,2024-08-31,95,31,11,1,,SO-20231064,3,23.40,11.83,0.00,70.20,34.71,False
1065,2024-12-13,2024-12-14,175,24,12,2,,SO-20231065,3,29.55,13.02,0.00,88.65,49.59,False
1066,2023-05-15,2023-05-19,60,37,1,2,7,SO-20231066,4,17.00,6.35,5.44,62.56,37.16,False
1067,2023-06-09,2023-06-13,122,30,7,3,7,SO-20231067,2,21.15,8.35,2.11,40.19,23.49,False
1068,2024-08-10,2024-08-11,169,7,11,2,8,SO-20231068,6,33.35,16.12,10.01,190.09,93.37,False
1069,2023-04-20,2023-04-24,160,36,9,3,1,SO-20231069,8,9.15,5.70,8.78,64.42,18.82,True
1070,2024-04-22,2024-04-27,90,17,8,2,1,SO-20231070,5,35.30,16.36,21.18,155.32,73.52,True
1071,2023-11-08,2023-11-12,58,17,12,3,1,SO-20231071,7,36.05,16.36,20.19,232.16,117.64,False
1072,2024-10-12,2024-10-18,170,4,9,1,3,SO-20231072,8,26.75,10.58,25.68,188.32,103.68,False
1073,2023-05-08,2023-05-09,61,30,12,2,1,SO-20231073,2,15.15,8.35,1.52,28.78,12.08,False
1074,2024-12-21,2024-12-25,73,28,6,1,8,SO-20231074,7,13.80,6.92,11.59,85.01,36.57,False
1075,2024-02-11,2024-02-13,110,3,1,1,2,SO-20231075,1,15.75,10.40,0.79,14.96,4.56,False
1076,2024-06-30,2024-07-04,128,28,5,3,7,SO-20231076,5,19.30,6.92,4.83,91.67,57.07,True
1077,2024-02-28,2024-03-03,73,45,12,3,,SO-20231077,6,8.60,4.91,0.00,51.60,22.14,True
1078,2023-02-18,2023-02-19,92,37,9,1,7,SO-20231078,3,13.25,6.35,1.99,37.76,18.71,False
1079,2024-04-17,2024-04-21,150,35,11,2,2,SO-20231079,3,37.50,17.55,9.00,103.50,50.85,False
1080,2023-05-29,2023-06-03,112,25,5,1,6,SO-20231080,7,31.90,14.93,17.86,205.44,100.93,False
1081,2023-08-09,2023-08-12,169,44,9,3,8,SO-20231081,1,33.10,15.46,2.65,30.45,14.99,False
1082,2024-09-23,2024-09-27,19,10,8,1,,SO-20231082,7,12.35,5.91,0.00,86.45,45.08,True
1083,2023-10-12,2023-10-15,58,7,4,2,1,SO-20231083,7,29.10,16.12,16.30,187.40,74.56,True
1084,2024-12-20,2024-12-24,20,23,7,1,2,SO-20231084,7,30.30,13.26,25.45,186.65,93.83,False
1085,2023-01-22,2023-01-25,162,35,1,1,,SO-20231085,6,30.75,17.55,0.00,184.50,79.20,False
1086,2023-10-07,2023-10-11,121,21,7,2,2,SO-20231086,6,19.05,9.21,13.72,100.58,45.32,True
1087,2024-09-18,2024-09-24,23,12,3,2,2,SO-20231087,4,21.10,9.36,4.22,80.18,42.74,False
1088,2023-03-23,2023-03-25,93,24,8,2,3,SO-20231088,1,33.80,13.02,1.69,32.11,19.09,False
1089,2024-10-28,2024-11-02,151,38,5,3,2,SO-20231089,8,21.00,7.13,8.40,159.60,102.56,False
1090,2024-04-21,2024-04-26,110,30,2,1,6,SO-20231090,2,22.40,8.35,3.58,41.22,24.52,False
1091,2024-03-24,2024-03-25,80,18,9,2,,SO-20231091,1,14.95,4.69,0.00,14.95,10.26,False
1092,2023-03-02,2023-03-07,49,21,3,3,3,SO-20231092,1,13.05,9.21,1.04,12.01,2.80,False
1093,2024-10-31,2024-11-06,93,2,2,1,4,SO-20231093,2,18.25,7.13,4.38,32.12,17.86,False
1094,2024-05-14,2024-05-20,72,21,5,3,2,SO-20231094,2,19.05,9.21,4.57,33.53,15.11,False
1095,2023-02-24,2023-02-25,88,38,5,2,3,SO-20231095,5,20.50,7.13,12.30,90.20,54.55,False
1096,2024-03-29,2024-03-31,162,26,6,2,7,SO-20231096,2,36.65,14.44,8.80,64.50,35.62,False
1097,2023-05-09,2023-05-14,33,27,1,1,8,SO-20231097,5,11.55,6.10,2.89,54.86,24.36,False
1098,2024-12-11,2024-12-12,169,5,11,1,2,SO-20231098,1,22.85,12.07,1.83,21.02,8.95,False
1099,2023-01-12,2023-01-13,137,1,1,1,,SO-20231099,2,15.75,6.35,0.00,31.50,18.80,False
1100,2024-05-28,2024-06-01,104,9,7,2,,SO-20231100,2,6.91,4.91,0.00,13.82,4.00,False
1101,2023-01-31,2023-02-02,26,44,7,1,,SO-20231101,7,33.60,15.46,0.00,235.20,126.98,False
1102,2024-03-30,2024-04-03,147,25,1,2,,SO-20231102,8,33.15,14.93,0.00,265.20,145.76,False
1103,2023-10-31,2023-11-04,42,23,2,1,8,SO-20231103,7,29.30,13.26,10.26,194.84,102.02,True
1104,2024-03-04,2024-03-09,30,24,10,1,1,SO-20231104,4,33.05,13.02,15.86,116.34,64.26,False
1105,2023-06-15,2023-06-20,164,14,3,3,1,SO-20231105,8,25.70,10.79,16.45,189.15,102.83,False
1106,2024-02-08,2024-02-14,20,14,11,3,1,SO-20231106,4,23.45,10.79,7.50,86.30,43.14,False
1107,2024-06-19,2024-06-25,52,38,11,1,1,SO-20231107,4,14.50,7.13,6.96,51.04,22.52,False
1108,2024-10-25,2024-10-26,85,25,4,1,2,SO-20231108,5,23.65,14.93,14.19,104.06,29.41,True
1109,2024-09-23,2024-09-29,94,48,1,3,8,SO-20231109,4,18.35,9.36,3.67,69.73,32.29,False
1110,2024-03-28,2024-04-03,75,12,7,3,8,SO-20231110,8,18.35,9.36,7.34,139.46,64.58,False
1111,2024-02-01,2024-02-02,33,9,3,3,3,SO-20231111,4,10.35,4.91,2.07,39.33,19.69,False
1112,2023-07-19,2023-07-22,136,34,9,2,4,SO-20231112,3,25.25,13.23,9.09,66.66,26.97,False
1113,2023-03-23,2023-03-25,5,46,1,3,7,SO-20231113,3,15.60,5.91,5.62,41.18,23.45,False
1114,2024-11-13,2024-11-18,158,7,2,3,7,SO-20231114,7,32.35,16.12,27.17,199.28,86.44,False
1115,2023-06-30,2023-07-06,55,18,6,2,6,SO-20231115,2,8.95,4.69,1.43,16.47,7.09,False
1116,2024-06-24,2024-06-27,140,9,4,3,8,SO-20231116,7,14.35,4.91,8.04,92.41,58.04,False
1117,2023-05-02,2023-05-07,95,6,12,2,4,SO-20231117,6,24.60,12.01,11.81,135.79,63.73,False
1118,2024-05-05,2024-05-08,59,28,12,3,,SO-20231118,6,16.55,6.92,0.00,99.30,57.78,False
1119,2023-06-15,2023-06-20,125,8,5,3,7,SO-20231119,4,32.85,15.46,15.77,115.63,53.79,False
1120,2023-05-09,2023-05-12,43,26,2,1,5,SO-20231120,1,30.40,14.44,2.43,27.97,13.53,False
1121,2023-04-23,2023-04-26,13,24,2,1,5,SO-20231121,3,24.80,13.02,3.72,70.68,31.62,False
1122,2024-09-22,2024-09-25,154,8,1,2,7,SO-20231122,4,32.10,15.46,15.41,112.99,51.15,False
1123,2023-04-11,2023-04-14,113,41,5,2,4,SO-20231123,8,24.60,12.07,15.74,181.06,84.50,False
1124,2023-07-11,2023-07-16,160,17,5,1,4,SO-20231124,4,35.05,16.36,7.01,133.19,67.75,False
1125,2024-12-08,2024-12-09,43,7,7,3,2,SO-20231125,7,35.35,16.12,29.69,217.76,104.92,True
1126,2023-05-18,2023-05-21,69,4,6,2,6,SO-20231126,6,22.25,10.58,6.68,126.82,63.34,False
1127,2024-05-12,2024-05-18,45,31,9,1,8,SO-20231127,5,25.90,11.83,6.48,123.02,63.87,False
1128,2023-02-06,2023-02-07,39,40,11,3,8,SO-20231128,3,20.50,10.58,7.38,54.12,22.38,False
1129,2023-05-18,2023-05-21,159,44,3,2,8,SO-20231129,8,38.10,15.46,24.38,280.42,156.74,False
1130,2023-07-14,2023-07-19,145,31,7,2,6,SO-20231130,3,26.15,11.83,6.28,72.17,36.68,False
1131,2024-06-11,2024-06-12,25,16,1,3,1,SO-20231131,3,31.95,14.24,4.79,91.06,48.34,False
1132,2023-01-15,2023-01-19,157,18,4,1,,SO-20231132,8,10.70,4.69,0.00,85.60,48.08,False
1133,2023-04-29,2023-05-04,149,24,5,3,8,SO-20231133,7,34.30,13.02,28.81,211.29,120.15,False
1134,2023-03-27,2023-04-02,91,21,3,3,5,SO-20231134,3,15.30,9.21,5.51,40.39,12.76,False
1135,2024-11-20,2024-11-25,103,14,9,2,,SO-20231135,8,24.95,10.79,0.00,199.60,113.28,False
1136,2023-10-24,2023-10-29,57,36,1,1,5,SO-20231136,7,14.15,5.70,11.89,87.16,47.26,False
1137,2023-07-27,2023-07-30,156,40,12,3,2,SO-20231137,8,28.00,10.58,26.88,197.12,112.48,False
1138,2024-11-05,2024-11-06,33,6,5,1,2,SO-20231138,7,24.60,12.01,20.66,151.54,67.47,False
1139,2023-01-20,2023-01-25,115,17,2,3,1,SO-20231139,3,28.05,16.36,6.73,77.42,28.34,True
1140,2023-09-12,2023-09-18,175,10,9,3,1,SO-20231140,4,17.85,5.91,5.71,65.69,42.05,False
1141,2023-11-22,2023-11-26,34,43,4,3,2,SO-20231141,5,25.85,16.12,15.51,113.74,33.14,False
1142,2024-11-05,2024-11-11,115,2,2,2,2,SO-20231142,7,19.25,7.13,10.78,123.97,74.06,False
1143,2023-07-08,2023-07-12,59,12,2,3,7,SO-20231143,2,20.10,9.36,2.01,38.19,19.47,False
1144,2024-09-29,2024-10-02,176,12,4,3,8,SO-20231144,8,23.10,9.36,22.18,162.62,87.74,False
1145,2024-01-07,2024-01-11,61,48,12,1,,SO-20231145,2,17.85,9.36,0.00,35.70,16.98,False
1146,2023-04-18,2023-04-22,39,35,9,2,,SO-20231146,2,29.50,17.55,0.00,59.00,23.90,False
1147,2024-09-03,2024-09-04,52,7,3,1,,SO-20231147,7,27.10,16.12,0.00,189.70,76.86,False
1148,2023-11-15,2023-11-20,118,26,8,3,5,SO-20231148,7,28.15,14.44,23.65,173.40,72.32,False
1149,2023-02-03,2023-02-04,136,28,8,2,1,SO-20231149,6,13.80,6.92,4.14,78.66,37.14,False
1150,2023-02-03,2023-02-07,74,22,12,2,,SO-20231150,6,25.80,9.57,0.00,154.80,97.38,False
1151,2024-06-16,2024-06-19,64,33,11,1,3,SO-20231151,1,28.00,13.50,3.36,24.64,11.14,False
1152,2024-02-09,2024-02-11,27,40,7,1,7,SO-20231152,2,20.00,10.58,3.20,36.80,15.64,False
1153,2024-09-10,2024-09-13,172,3,7,3,6,SO-20231153,4,19.75,10.40,3.95,75.05,33.45,True
1154,2024-03-12,2024-03-17,119,43,4,2,5,SO-20231154,4,26.85,16.12,5.37,102.03,37.55,False
1155,2024-04-20,2024-04-26,139,39,9,2,5,SO-20231155,7,22.50,10.40,7.88,149.62,76.82,False
1156,2024-10-27,2024-11-02,8,45,11,2,,SO-20231156,8,13.60,4.91,0.00,108.80,69.52,False
1157,2024-12-04,2024-12-10,131,40,2,1,2,SO-20231157,3,25.25,10.58,9.09,66.66,34.92,False
1158,2024-02-24,2024-02-27,64,33,12,3,7,SO-20231158,1,24.75,13.50,1.98,22.77,9.27,False
1159,2024-02-04,2024-02-07,29,17,8,3,4,SO-20231159,5,33.80,16.36,8.45,160.55,78.75,False
1160,2023-07-05,2023-07-07,90,7,1,2,5,SO-20231160,7,31.60,16.12,17.70,203.50,90.66,False
1161,2023-05-23,2023-05-25,51,2,5,3,7,SO-20231161,6,14.50,7.13,4.35,82.65,39.87,True
1162,2023-10-14,2023-10-15,118,8,9,3,5,SO-20231162,6,35.85,15.46,17.21,197.89,105.13,False
1163,2023-03-12,2023-03-15,149,7,10,3,5,SO-20231163,1,31.85,16.12,1.59,30.26,14.14,False
1164,2023-02-07,2023-02-12,71,47,6,1,8,SO-20231164,3,21.85,8.96,3.28,62.27,35.39,False
1165,2023-07-16,2023-07-17,141,46,1,2,2,SO-20231165,5,18.60,5.91,4.65,88.35,58.80,False
1166,2024-04-15,2024-04-19,170,35,11,2,4,SO-20231166,4,38.25,17.55,7.65,145.35,75.15,False
1167,2024-02-20,2024-02-21,134,36,8,3,2,SO-20231167,2,18.40,5.70,1.84,34.96,23.56,False
1168,2023-07-22,2023-07-24,153,39,12,3,8,SO-20231168,2,20.50,10.40,4.92,36.08,15.28,False
1169,2024-10-07,2024-10-10,7,30,4,3,8,SO-20231169,6,17.65,8.35,8.47,97.43,47.33,False
1170,2023-07-10,2023-07-12,128,25,10,2,4,SO-20231170,1,26.40,14.93,2.11,24.29,9.36,False
1171,2023-07-30,2023-07-31,43,30,9,1,,SO-20231171,4,14.90,8.35,0.00,59.60,26.20,False
1172,2023-01-15,2023-01-18,149,33,2,1,7,SO-20231172,5,30.25,13.50,7.56,143.69,76.19,False
1173,2023-01-13,2023-01-19,79,13,9,2,3,SO-20231173,1,17.70,10.64,0.89,16.81,6.17,False
1174,2023-10-15,2023-10-17,61,38,2,3,2,SO-20231174,4,18.25,7.13,5.84,67.16,38.64,False
1175,2023-11-19,2023-11-21,62,24,1,3,6,SO-20231175,4,25.30,13.02,12.14,89.06,36.98,False
1176,2023-10-03,2023-10-07,105,26,6,1,7,SO-20231176,1,31.90,14.44,3.83,28.07,13.63,False
1177,2024-02-28,2024-02-29,72,24,3,3,1,SO-20231177,7,29.55,13.02,24.82,182.03,90.89,False
1178,2023-08-08,2023-08-11,6,14,3,1,2,SO-20231178,4,28.95,10.79,5.79,110.01,66.85,True
1179,2024-11-12,2024-11-13,163,41,9,2,6,SO-20231179,6,18.85,12.07,5.66,107.44,35.02,False
1180,2024-03-11,2024-03-15,147,36,7,1,,SO-20231180,5,8.65,5.70,0.00,43.25,14.75,False
1181,2023-09-02,2023-09-07,76,9,12,1,4,SO-20231181,7,12.35,4.91,10.37,76.08,41.71,False
1182,2024-07-24,2024-07-27,61,2,1,3,,SO-20231182,8,20.00,7.13,0.00,160.00,102.96,False
1183,2024-10-26,2024-10-27,154,9,2,1,3,SO-20231183,3,12.35,4.91,2.96,34.09,19.36,False
1184,2024-10-11,2024-10-12,113,44,12,1,6,SO-20231184,8,34.10,15.46,32.74,240.06,116.38,False
1185,2023-05-07,2023-05-10,34,19,1,1,,SO-20231185,4,12.45,7.53,0.00,49.80,19.68,False
1186,2024-01-31,2024-02-01,87,42,11,2,,SO-20231186,8,28.60,12.01,0.00,228.80,132.72,False
1187,2024-07-12,2024-07-17,94,16,8,1,7,SO-20231187,8,27.45,14.24,17.57,202.03,88.11,False
1188,2024-11-04,2024-11-07,8,18,9,3,7,SO-20231188,5,6.70,4.69,2.68,30.82,7.37,False
1189,2023-07-27,2023-07-28,19,37,6,2,5,SO-20231189,1,10.50,6.35,1.26,9.24,2.89,False
1190,2024-08-15,2024-08-17,54,41,3,3,4,SO-20231190,4,27.85,12.07,5.57,105.83,57.55,False
1191,2024-08-27,2024-08-28,146,33,12,1,6,SO-20231191,2,30.25,13.50,7.26,53.24,26.24,False
1192,2024-09-15,2024-09-18,47,25,3,2,6,SO-20231192,2,26.40,14.93,2.64,50.16,20.30,False
1193,2023-06-19,2023-06-20,118,33,10,3,3,SO-20231193,2,29.50,13.50,2.95,56.05,29.05,False
1194,2024-05-06,2024-05-09,63,41,6,3,,SO-20231194,4,23.10,12.07,0.00,92.40,44.12,False
1195,2024-07-05,2024-07-06,112,30,2,3,5,SO-20231195,3,20.15,8.35,7.25,53.20,28.15,False
1196,2024-04-10,2024-04-12,66,42,4,1,5,SO-20231196,4,31.60,12.01,15.17,111.23,63.19,False
1197,2024-01-24,2024-01-28,106,26,3,3,4,SO-20231197,8,33.40,14.44,32.06,235.14,119.62,False
1198,2023-08-04,2023-08-10,39,30,3,1,6,SO-20231198,6,17.40,8.35,8.35,96.05,45.95,False
1199,2024-08-21,2024-08-27,161,3,4,1,4,SO-20231199,7,19.25,10.40,6.74,128.01,55.21,False
1200,2023-11-13,2023-11-16,55,36,9,3,,SO-20231200,7,11.90,5.70,0.00,83.30,43.40,False
1201,2024-11-23,2024-11-24,99,39,7,1,3,SO-20231201,6,15.25,10.40,4.58,86.92,24.52,False
1202,2024-08-01,2024-08-03,57,8,11,1,,SO-20231202,6,38.10,15.46,0.00,228.60,135.84,False
1203,2023-12-11,2023-12-16,59,6,2,1,,SO-20231203,4,23.10,12.01,0.00,92.40,44.36,False
1204,2023-08-25,2023-08-27,26,1,5,1,,SO-20231204,3,11.00,6.35,0.00,33.00,13.95,False
1205,2024-11-13,2024-11-17,115,19,2,3,6,SO-20231205,1,13.70,7.53,0.69,13.01,5.48,False
1206,2023-01-16,2023-01-18,99,46,5,2,8,SO-20231206,1,11.60,5.91,1.39,10.21,4.30,False
1207,2024-11-13,2024-11-19,113,42,10,2,6,SO-20231207,3,30.85,12.01,4.63,87.92,51.89,False
1208,2024-06-09,2024-06-12,74,36,1,3,8,SO-20231208,7,12.15,5.70,6.80,78.25,38.35,False
1209,2024-11-17,2024-11-22,168,22,12,3,8,SO-20231209,1,21.05,9.57,2.53,18.52,8.95,False
1210,2023-08-12,2023-08-18,135,6,11,1,1,SO-20231210,6,27.60,12.01,19.87,145.73,73.67,False
1211,2023-09-21,2023-09-27,76,18,12,1,4,SO-20231211,4,9.70,4.69,3.10,35.70,16.94,False
1212,2024-04-11,2024-04-16,39,7,11,2,2,SO-20231212,8,29.85,16.12,28.66,210.14,81.18,False
1213,2024-12-22,2024-12-23,51,23,7,1,1,SO-20231213,2,23.05,13.26,5.53,40.57,14.05,False
1214,2023-05-15,2023-05-17,103,31,7,3,6,SO-20231214,2,23.90,11.83,3.82,43.98,20.32,False
