ForecastKey,Date,DepartmentKey,AccountKey,ScenarioKey,ForecastAmount
697,2024-02-01,10,13,3,43507.10
698,2024-02-01,10,14,3,44285.35
699,2024-02-01,10,15,3,46916.10
700,2024-02-01,10,16,3,51216.75
701,2024-02-01,10,17,3,50425.65
702,2024-02-01,10,18,3,51235.40
703,2024-02-01,10,19,3,40844.76
704,2024-02-01,10,20,3,44623.98
705,2024-02-01,10,21,3,45787.80
706,2024-02-01,10,22,3,46756.00
707,2024-02-01,10,23,3,47694.22
708,2024-02-01,10,24,3,47979.11
709,2024-02-01,10,25,3,50876.58
710,2024-02-01,10,26,3,53468.40
711,2024-02-01,10,27,3,54581.22
712,2024-02-01,10,28,3,45622.82
713,2024-02-01,10,29,3,46278.42
714,2024-02-01,10,30,3,47493.23
715,2024-02-01,10,31,3,47142.00
716,2024-02-01,10,32,3,47507.69
717,2024-02-01,10,33,3,49061.63
718,2024-02-01,10,34,3,51975.12
719,2024-02-01,10,35,3,52679.58
720,2024-02-01,10,36,3,54360.00
721,2024-03-01,1,1,3,32500.26
722,2024-03-01,1,2,3,35238.84
723,2024-03-01,1,3,3,38383.03
724,2024-03-01,1,4,3,41473.00
725,2024-03-01,1,5,3,44387.14
726,2024-03-01,1,6,3,47388.00
727,2024-03-01,1,7,3,51417.08
728,2024-03-01,1,8,3,52992.72
729,2024-03-01,1,9,3,59171.44
730,2024-03-01,1,10,3,36894.29
731,2024-03-01,1,11,3,38545.64
732,2024-03-01,1,12,3,40525.24
733,2024-03-01,1,13,3,42651.27
734,2024-03-01,1,14,3,41898.18
735,2024-03-01,1,15,3,44593.92
736,2024-03-01,1,16,3,47014.00
737,2024-03-01,1,17,3,50958.22
738,2024-03-01,1,18,3,51140.34
739,2024-03-01,1,19,3,40314.19
740,2024-03-01,1,20,3,43375.77
741,2024-03-01,1,21,3,41446.55
742,2024-03-01,1,22,3,42844.32
743,2024-03-01,1,23,3,45154.30
744,2024-03-01,1,24,3,47947.94
745,2024-03-01,1,25,3,48131.23
746,2024-03-01,1,26,3,51187.07
747,2024-03-01,1,27,3,50273.41
748,2024-03-01,1,28,3,43823.08
749,2024-03-01,1,29,3,45610.12
750,2024-03-01,1,30,3,45167.80
751,2024-03-01,1,31,3,47424.70
752,2024-03-01,1,32,3,48603.02
753,2024-03-01,1,33,3,47969.82
754,2024-03-01,1,34,3,49228.54
755,2024-03-01,1,35,3,49958.24
756,2024-03-01,1,36,3,51757.00
757,2024-03-01,2,1,3,31458.07
758,2024-03-01,2,2,3,35901.00
759,2024-03-01,2,3,3,40209.42
760,2024-03-01,2,4,3,42805.32
761,2024-03-01,2,5,3,43757.67
762,2024-03-01,2,6,3,46905.32
763,2024-03-01,2,7,3,51713.01
764,2024-03-01,2,8,3,55646.96
765,2024-03-01,2,9,3,55998.18
766,2024-03-01,2,10,3,36783.00
767,2024-03-01,2,11,3,37192.32
768,2024-03-01,2,12,3,38196.66
769,2024-03-01,2,13,3,43582.39
770,2024-03-01,2,14,3,44444.46
771,2024-03-01,2,15,3,46851.66
772,2024-03-01,2,16,3,48454.29
773,2024-03-01,2,17,3,48710.97
774,2024-03-01,2,18,3,51121.62
775,2024-03-01,2,19,3,39453.62
776,2024-03-01,2,20,3,43196.80
777,2024-03-01,2,21,3,45001.52
778,2024-03-01,2,22,3,44253.66
779,2024-03-01,2,23,3,46297.80
780,2024-03-01,2,24,3,45748.89
781,2024-03-01,2,25,3,50603.69
782,2024-03-01,2,26,3,51127.01
783,2024-03-01,2,27,3,52720.54
784,2024-03-01,2,28,3,41551.50
785,2024-03-01,2,29,3,45123.37
786,2024-03-01,2,30,3,44562.38
787,2024-03-01,2,31,3,47422.45
788,2024-03-01,2,32,3,47769.60
789,2024-03-01,2,33,3,48721.60
790,2024-03-01,2,34,3,51369.81
791,2024-03-01,2,35,3,52298.87
792,2024-03-01,2,36,3,53425.15
793,2024-03-01,3,1,3,31922.52
794,2024-03-01,3,2,3,36454.94
795,2024-03-01,3,3,3,38549.61
796,2024-03-01,3,4,3,43639.68
797,2024-03-01,3,5,3,47178.12
798,2024-03-01,3,6,3,48149.00
799,2024-03-01,3,7,3,52778.88
800,2024-03-01,3,8,3,56381.17
801,2024-03-01,3,9,3,58459.00
802,2024-03-01,3,10,3,35577.63
803,2024-03-01,3,11,3,39111.16
804,2024-03-01,3,12,3,39485.79
805,2024-03-01,3,13,3,41423.58
806,2024-03-01,3,14,3,44352.00
807,2024-03-01,3,15,3,46371.24
808,2024-03-01,3,16,3,49308.16
809,2024-03-01,3,17,3,50811.96
810,2024-03-01,3,18,3,49898.74
811,2024-03-01,3,19,3,39497.24
812,2024-03-01,3,20,3,42577.32
813,2024-03-01,3,21,3,42149.60
814,2024-03-01,3,22,3,45690.08
815,2024-03-01,3,23,3,44532.89
816,2024-03-01,3,24,3,48531.71
817,2024-03-01,3,25,3,48673.86
818,2024-03-01,3,26,3,49359.62
819,2024-03-01,3,27,3,51404.96
820,2024-03-01,3,28,3,43439.49
821,2024-03-01,3,29,3,46310.24
822,2024-03-01,3,30,3,44505.13
823,2024-03-01,3,31,3,45556.44
824,2024-03-01,3,32,3,46567.05
825,2024-03-01,3,33,3,49644.40
826,2024-03-01,3,34,3,50221.40
827,2024-03-01,3,35,3,50785.42
828,2024-03-01,3,36,3,53681.90
829,2024-03-01,4,1,3,32503.66
830,2024-03-01,4,2,3,36737.00
831,2024-03-01,4,3,3,39359.43
832,2024-03-01,4,4,3,42943.23
833,2024-03-01,4,5,3,46056.78
834,2024-03-01,4,6,3,47522.24
835,2024-03-01,4,7,3,51324.64
836,2024-03-01,4,8,3,53938.79
837,2024-03-01,4,9,3,59264.04
838,2024-03-01,4,10,3,36123.77
839,2024-03-01,4,11,3,39126.00
840,2024-03-01,4,12,3,39284.28
841,2024-03-01,4,13,3,41768.58
842,2024-03-01,4,14,3,44806.00
843,2024-03-01,4,15,3,46854.91
844,2024-03-01,4,16,3,46869.48
845,2024-03-01,4,17,3,48594.28
846,2024-03-01,4,18,3,51396.00
847,2024-03-01,4,19,3,41414.86
848,2024-03-01,4,20,3,42274.60
849,2024-03-01,4,21,3,44409.07
850,2024-03-01,4,22,3,45633.42
851,2024-03-01,4,23,3,45636.17
852,2024-03-01,4,24,3,48493.74
853,2024-03-01,4,25,3,48217.55
854,2024-03-01,4,26,3,51148.51
855,2024-03-01,4,27,3,53597.70
856,2024-03-01,4,28,3,41741.23
857,2024-03-01,4,29,3,45406.73
858,2024-03-01,4,30,3,46900.56
859,2024-03-01,4,31,3,47463.20
860,2024-03-01,4,32,3,48192.35
861,2024-03-01,4,33,3,50176.04
862,2024-03-01,4,34,3,51733.58
863,2024-03-01,4,35,3,51055.49
864,2024-03-01,4,36,3,53981.66
865,2024-03-01,5,1,3,33521.40
866,2024-03-01,5,2,3,37796.10
867,2024-03-01,5,3,3,40625.00
868,2024-03-01,5,4,3,42747.60
869,2024-03-01,5,5,3,47115.00
870,2024-03-01,5,6,3,49138.65
871,2024-03-01,5,7,3,53282.55
872,2024-03-01,5,8,3,55802.50
873,2024-03-01,5,9,3,59256.70
874,2024-03-01,5,10,3,35763.90
875,2024-03-01,5,11,3,39030.00
876,2024-03-01,5,12,3,39348.05
877,2024-03-01,5,13,3,43987.50
878,2024-03-01,5,14,3,45910.20
879,2024-03-01,5,15,3,46030.05
880,2024-03-01,5,16,3,50217.65
881,2024-03-01,5,17,3,49193.10
882,2024-03-01,5,18,3,53431.25
883,2024-03-01,5,19,3,41481.71
884,2024-03-01,5,20,3,42962.00
885,2024-03-01,5,21,3,44424.06
886,2024-03-01,5,22,3,43947.12
887,2024-03-01,5,23,3,47555.85
888,2024-03-01,5,24,3,48910.26
889,2024-03-01,5,25,3,48134.66
890,2024-03-01,5,26,3,52104.66
891,2024-03-01,5,27,3,54099.72
892,2024-03-01,5,28,3,43455.00
893,2024-03-01,5,29,3,43026.29
894,2024-03-01,5,30,3,46822.59
895,2024-03-01,5,31,3,48009.33
896,2024-03-01,5,32,3,48663.00
897,2024-03-01,5,33,3,49292.10
898,2024-03-01,5,34,3,51981.01
899,2024-03-01,5,35,3,50046.18
900,2024-03-01,5,36,3,53753.21
901,2024-03-01,6,1,3,33588.72
902,2024-03-01,6,2,3,38674.44
903,2024-03-01,6,3,3,40222.14
904,2024-03-01,6,4,3,45668.14
905,2024-03-01,6,5,3,46438.92
906,2024-03-01,6,6,3,49478.22
907,2024-03-01,6,7,3,52697.54
908,2024-03-01,6,8,3,56568.00
909,2024-03-01,6,9,3,57703.36
910,2024-03-01,6,10,3,37458.48
911,2024-03-01,6,11,3,39534.18
912,2024-03-01,6,12,3,39782.12
913,2024-03-01,6,13,3,43585.54
914,2024-03-01,6,14,3,43771.86
915,2024-03-01,6,15,3,45686.03
916,2024-03-01,6,16,3,48209.00
917,2024-03-01,6,17,3,49631.12
918,2024-03-01,6,18,3,51257.92
919,2024-03-01,6,19,3,40065.73
920,2024-03-01,6,20,3,43451.39
921,2024-03-01,6,21,3,44076.80
922,2024-03-01,6,22,3,44620.77
923,2024-03-01,6,23,3,45441.98
924,2024-03-01,6,24,3,48948.17
925,2024-03-01,6,25,3,49151.31
926,2024-03-01,6,26,3,52474.31
927,2024-03-01,6,27,3,53417.24
928,2024-03-01,6,28,3,44493.33
929,2024-03-01,6,29,3,43193.91
930,2024-03-01,6,30,3,45695.23
931,2024-03-01,6,31,3,46783.80
932,2024-03-01,6,32,3,46879.08
933,2024-03-01,6,33,3,49982.68
934,2024-03-01,6,34,3,51907.60
935,2024-03-01,6,35,3,51818.38
936,2024-03-01,6,36,3,51888.99
937,2024-03-01,7,1,3,33855.08
938,2024-03-01,7,2,3,38328.84
939,2024-03-01,7,3,3,42576.08
940,2024-03-01,7,4,3,43541.19
941,2024-03-01,7,5,3,47251.00
942,2024-03-01,7,6,3,52010.88
943,2024-03-01,7,7,3,54713.82
944,2024-03-01,7,8,3,57581.11
945,2024-03-01,7,9,3,58521.07
946,2024-03-01,7,10,3,38585.03
947,2024-03-01,7,11,3,39263.00
948,2024-03-01,7,12,3,42327.96
949,2024-03-01,7,13,3,44225.16
950,2024-03-01,7,14,3,46351.86
951,2024-03-01,7,15,3,45811.16
952,2024-03-01,7,16,3,48277.74
953,2024-03-01,7,17,3,51173.00
954,2024-03-01,7,18,3,52458.00
955,2024-03-01,7,19,3,41470.80
956,2024-03-01,7,20,3,41931.06
957,2024-03-01,7,21,3,45554.63
958,2024-03-01,7,22,3,44856.49
959,2024-03-01,7,23,3,45720.76
960,2024-03-01,7,24,3,47873.78
961,2024-03-01,7,25,3,50864.14
962,2024-03-01,7,26,3,51289.72
963,2024-03-01,7,27,3,53778.28
964,2024-03-01,7,28,3,45467.11
965,2024-03-01,7,29,3,46532.93
966,2024-03-01,7,30,3,46064.30
967,2024-03-01,7,31,3,47081.03
968,2024-03-01,7,32,3,49233.60
969,2024-03-01,7,33,3,50781.31
970,2024-03-01,7,34,3,49379.85
971,2024-03-01,7,35,3,52187.45
972,2024-03-01,7,36,3,55379.60
973,2024-03-01,8,1,3,36300.78
974,2024-03-01,8,2,3,37862.98
975,2024-03-01,8,3,3,42297.79
976,2024-03-01,8,4,3,43732.26
977,2024-03-01,8,5,3,49202.07
978,2024-03-01,8,6,3,51689.00
979,2024-03-01,8,7,3,56273.02
980,2024-03-01,8,8,3,56285.46
981,2024-03-01,8,9,3,59374.26
982,2024-03-01,8,10,3,36794.04
983,2024-03-01,8,11,3,38913.49
984,2024-03-01,8,12,3,40475.96
985,2024-03-01,8,13,3,42557.13
986,2024-03-01,8,14,3,47145.16
987,2024-03-01,8,15,3,48391.46
988,2024-03-01,8,16,3,47982.33
989,2024-03-01,8,17,3,52277.04
990,2024-03-01,8,18,3,54087.36
991,2024-03-01,8,19,3,40020.45
992,2024-03-01,8,20,3,41272.72
993,2024-03-01,8,21,3,46262.66
994,2024-03-01,8,22,3,44449.08
995,2024-03-01,8,23,3,45344.78
996,2024-03-01,8,24,3,48008.44
997,2024-03-01,8,25,3,50179.20
998,2024-03-01,8,26,3,51178.25
999,2024-03-01,8,27,3,51129.86
1000,2024-03-01,8,28,3,42411.70
1001,2024-03-01,8,29,3,44850.40
1002,2024-03-01,8,30,3,45523.35
1003,2024-03-01,8,31,3,46103.52
1004,2024-03-01,8,32,3,47609.77
1005,2024-03-01,8,33,3,50575.07
1006,2024-03-01,8,34,3,51360.40
1007,2024-03-01,8,35,3,52762.40
1008,2024-03-01,8,36,3,53847.54
1009,2024-03-01,9,1,3,37215.96
1010,2024-03-01,9,2,3,39327.00
1011,2024-03-01,9,3,3,41426.56
1012,2024-03-01,9,4,3,43945.16
1013,2024-03-01,9,5,3,49813.74
1014,2024-03-01,9,6,3,52577.57
1015,2024-03-01,9,7,3,56025.54
1016,2024-03-01,9,8,3,58829.47
1017,2024-03-01,9,9,3,62007.84
1018,2024-03-01,9,10,3,38786.00
1019,2024-03-01,9,11,3,38917.37
1020,2024-03-01,9,12,3,41109.57
1021,2024-03-01,9,13,3,42939.68
1022,2024-03-01,9,14,3,44688.98
1023,2024-03-01,9,15,3,45552.17
1024,2024-03-01,9,16,3,48579.58
1025,2024-03-01,9,17,3,52973.93
1026,2024-03-01,9,18,3,54400.48
1027,2024-03-01,9,19,3,42988.51
1028,2024-03-01,9,20,3,43586.60
1029,2024-03-01,9,21,3,44752.60
1030,2024-03-01,9,22,3,45171.73
1031,2024-03-01,9,23,3,47530.20
1032,2024-03-01,9,24,3,47991.33
1033,2024-03-01,9,25,3,50213.77
1034,2024-03-01,9,26,3,50646.02
1035,2024-03-01,9,27,3,51840.63
1036,2024-03-01,9,28,3,44696.20
1037,2024-03-01,9,29,3,43527.00
1038,2024-03-01,9,30,3,44838.44
1039,2024-03-01,9,31,3,49365.02
1040,2024-03-01,9,32,3,48587.62
1041,2024-03-01,9,33,3,50481.01
1042,2024-03-01,9,34,3,50918.87
1043,2024-03-01,9,35,3,53237.30
1044,2024-03-01,9,36,3,53567.57
1045,2024-03-01,10,1,3,37357.50
1046,2024-03-01,10,2,3,38116.15
1047,2024-03-01,10,3,3,43040.00
1048,2024-03-01,10,4,3,46010.00
1049,2024-03-01,10,5,3,48788.05
1050,2024-03-01,10,6,3,52938.00
1051,2024-03-01,10,7,3,55395.00
1052,2024-03-01,10,8,3,56952.70
1053,2024-03-01,10,9,3,61135.00
1054,2024-03-01,10,10,3,37720.20
1055,2024-03-01,10,11,3,40350.00
1056,2024-03-01,10,12,3,41089.20
1057,2024-03-01,10,13,3,45257.40
1058,2024-03-01,10,14,3,45011.40
1059,2024-03-01,10,15,3,49281.30
1060,2024-03-01,10,16,3,51474.25
1061,2024-03-01,10,17,3,51873.60
1062,2024-03-01,10,18,3,54004.70
1063,2024-03-01,10,19,3,40579.84
1064,2024-03-01,10,20,3,44263.22
1065,2024-03-01,10,21,3,44094.60
1066,2024-03-01,10,22,3,45966.69
1067,2024-03-01,10,23,3,46557.09
1068,2024-03-01,10,24,3,50792.39
1069,2024-03-01,10,25,3,50279.00
1070,2024-03-01,10,26,3,52808.10
1071,2024-03-01,10,27,3,54475.36
1072,2024-03-01,10,28,3,43554.06
1073,2024-03-01,10,29,3,47017.92
1074,2024-03-01,10,30,3,45886.54
1075,2024-03-01,10,31,3,48525.00
1076,2024-03-01,10,32,3,48165.48
1077,2024-03-01,10,33,3,49158.63
1078,2024-03-01,10,34,3,52995.12
1079,2024-03-01,10,35,3,51660.26
1080,2024-03-01,10,36,3,55090.20
1081,2024-04-01,1,1,3,31813.74
1082,2024-04-01,1,2,3,35800.74
1083,2024-04-01,1,3,3,38178.00
1084,2024-04-01,1,4,3,42330.94
1085,2024-04-01,1,5,3,43701.14
1086,2024-04-01,1,6,3,46587.24
1087,2024-04-01,1,7,3,50683.00
1088,2024-04-01,1,8,3,52996.44
1089,2024-04-01,1,9,3,57623.00
1090,2024-04-01,1,10,3,36749.37
1091,2024-04-01,1,11,3,37712.39
1092,2024-04-01,1,12,3,40651.49
1093,2024-04-01,1,13,3,42084.77
1094,2024-04-01,1,14,3,42407.43
1095,2024-04-01,1,15,3,43883.42
1096,2024-04-01,1,16,3,46465.72
1097,2024-04-01,1,17,3,49103.01
1098,2024-04-01,1,18,3,51284.00
1099,2024-04-01,1,19,3,38748.01
1100,2024-04-01,1,20,3,41712.40
1101,2024-04-01,1,21,3,43812.18
1102,2024-04-01,1,22,3,42480.57
1103,2024-04-01,1,23,3,44169.34
1104,2024-04-01,1,24,3,46453.37
1105,2024-04-01,1,25,3,49027.82
1106,2024-04-01,1,26,3,49854.82
1107,2024-04-01,1,27,3,50415.16
1108,2024-04-01,1,28,3,42988.80
1109,2024-04-01,1,29,3,44437.12
1110,2024-04-01,1,30,3,44642.80
1111,2024-04-01,1,31,3,47565.75
1112,2024-04-01,1,32,3,46497.86
1113,2024-04-01,1,33,3,49110.04
1114,2024-04-01,1,34,3,48573.53
1115,2024-04-01,1,35,3,51702.80
1116,2024-04-01,1,36,3,52815.40
1117,2024-04-01,2,1,3,32321.38
1118,2024-04-01,2,2,3,36669.03
1119,2024-04-01,2,3,3,39562.71
1120,2024-04-01,2,4,3,41095.02
1121,2024-04-01,2,5,3,45036.00
1122,2024-04-01,2,6,3,47123.57
1123,2024-04-01,2,7,3,52199.52
1124,2024-04-01,2,8,3,55697.46
1125,2024-04-01,2,9,3,56733.18
1126,2024-04-01,2,10,3,35202.42
1127,2024-04-01,2,11,3,37934.82
1128,2024-04-01,2,12,3,38712.94
1129,2024-04-01,2,13,3,41197.24
1130,2024-04-01,2,14,3,44665.23
1131,2024-04-01,2,15,3,44883.00
1132,2024-04-01,2,16,3,46407.71
1133,2024-04-01,2,17,3,49553.00
1134,2024-04-01,2,18,3,52028.39
1135,2024-04-01,2,19,3,39856.21
1136,2024-04-01,2,20,3,40816.80
1137,2024-04-01,2,21,3,43015.80
1138,2024-04-01,2,22,3,45131.80
1139,2024-04-01,2,23,3,45933.82
1140,2024-04-01,2,24,3,47004.52
1141,2024-04-01,2,25,3,48514.75
1142,2024-04-01,2,26,3,51174.22
1143,2024-04-01,2,27,3,50650.18
1144,2024-04-01,2,28,3,44224.47
1145,2024-04-01,2,29,3,44766.37
1146,2024-04-01,2,30,3,46391.82
1147,2024-04-01,2,31,3,46679.78
1148,2024-04-01,2,32,3,48816.44
1149,2024-04-01,2,33,3,49772.53
1150,2024-04-01,2,34,3,50548.60
1151,2024-04-01,2,35,3,52343.86
1152,2024-04-01,2,36,3,53246.65
1153,2024-04-01,3,1,3,33474.00
1154,2024-04-01,3,2,3,35447.68
1155,2024-04-01,3,3,3,38964.00
1156,2024-04-01,3,4,3,43363.34
1157,2024-04-01,3,5,3,45766.71
1158,2024-04-01,3,6,3,48974.00
1159,2024-04-01,3,7,3,52804.38
1160,2024-04-01,3,8,3,56573.28
1161,2024-04-01,3,9,3,55735.23
1162,2024-04-01,3,10,3,35948.88
1163,2024-04-01,3,11,3,37366.34
1164,2024-04-01,3,12,3,40299.93
1165,2024-04-01,3,13,3,41421.66
1166,2024-04-01,3,14,3,44729.81
1167,2024-04-01,3,15,3,46037.00
1168,2024-04-01,3,16,3,46106.06
1169,2024-04-01,3,17,3,48957.86
1170,2024-04-01,3,18,3,49631.99
1171,2024-04-01,3,19,3,41765.12
1172,2024-04-01,3,20,3,43195.32
1173,2024-04-01,3,21,3,44808.30
1174,2024-04-01,3,22,3,44294.20
1175,2024-04-01,3,23,3,45260.39
1176,2024-04-01,3,24,3,47976.20
1177,2024-04-01,3,25,3,49819.04
1178,2024-04-01,3,26,3,51288.86
1179,2024-04-01,3,27,3,51774.20
1180,2024-04-01,3,28,3,44787.59
1181,2024-04-01,3,29,3,44738.63
1182,2024-04-01,3,30,3,44711.77
1183,2024-04-01,3,31,3,46222.09
1184,2024-04-01,3,32,3,47342.40
1185,2024-04-01,3,33,3,49358.09
1186,2024-04-01,3,34,3,50698.36
1187,2024-04-01,3,35,3,52120.37
1188,2024-04-01,3,36,3,53907.41
1189,2024-04-01,4,1,3,34559.17
1190,2024-04-01,4,2,3,38302.61
1191,2024-04-01,4,3,3,40811.07
1192,2024-04-01,4,4,3,41905.94
1193,2024-04-01,4,5,3,45077.84
1194,2024-04-01,4,6,3,49667.00
1195,2024-04-01,4,7,3,54241.86
1196,2024-04-01,4,8,3,54951.93
1197,2024-04-01,4,9,3,58202.00
1198,2024-04-01,4,10,3,36324.68
1199,2024-04-01,4,11,3,40274.03
1200,2024-04-01,4,12,3,39222.92
1201,2024-04-01,4,13,3,42318.54
1202,2024-04-01,4,14,3,43340.57
1203,2024-04-01,4,15,3,46199.34
1204,2024-04-01,4,16,3,48986.52
1205,2024-04-01,4,17,3,51189.72
1206,2024-04-01,4,18,3,50588.58
1207,2024-04-01,4,19,3,41726.77
1208,2024-04-01,4,20,3,40351.61
1209,2024-04-01,4,21,3,43006.19
1210,2024-04-01,4,22,3,45153.67
1211,2024-04-01,4,23,3,48072.78
1212,2024-04-01,4,24,3,48746.24
1213,2024-04-01,4,25,3,48318.51
1214,2024-04-01,4,26,3,52036.22
1215,2024-04-01,4,27,3,51191.87
1216,2024-04-01,4,28,3,41959.48
1217,2024-04-01,4,29,3,44991.38
1218,2024-04-01,4,30,3,46905.92
1219,2024-04-01,4,31,3,48310.46
1220,2024-04-01,4,32,3,48141.85
1221,2024-04-01,4,33,3,48205.28
1222,2024-04-01,4,34,3,51937.58
1223,2024-04-01,4,35,3,51078.78
1224,2024-04-01,4,36,3,53879.66
1225,2024-04-01,5,1,3,32989.70
1226,2024-04-01,5,2,3,38280.60
1227,2024-04-01,5,3,3,39115.25
1228,2024-04-01,5,4,3,43066.10
1229,2024-04-01,5,5,3,45707.20
1230,2024-04-01,5,6,3,49310.00
1231,2024-04-01,5,7,3,52623.45
1232,2024-04-01,5,8,3,56050.00
1233,2024-04-01,5,9,3,58578.30
1234,2024-04-01,5,10,3,36059.10
1235,2024-04-01,5,11,3,38053.40
1236,2024-04-01,5,12,3,40995.90
1237,2024-04-01,5,13,3,42471.00
1238,2024-04-01,5,14,3,43031.80
1239,2024-04-01,5,15,3,48224.60
1240,2024-04-01,5,16,3,48580.00
1241,2024-04-01,5,17,3,50581.80
1242,2024-04-01,5,18,3,51529.50
1243,2024-04-01,5,19,3,42560.63
1244,2024-04-01,5,20,3,42583.62
1245,2024-04-01,5,21,3,43736.03
1246,2024-04-01,5,22,3,45772.19
1247,2024-04-01,5,23,3,45432.80
1248,2024-04-01,5,24,3,47801.00
1249,2024-04-01,5,25,3,48967.00
1250,2024-04-01,5,26,3,49473.34
1251,2024-04-01,5,27,3,51130.52
1252,2024-04-01,5,28,3,43540.20
1253,2024-04-01,5,29,3,43196.04
1254,2024-04-01,5,30,3,46240.68
1255,2024-04-01,5,31,3,46193.28
1256,2024-04-01,5,32,3,47275.86
1257,2024-04-01,5,33,3,50530.80
1258,2024-04-01,5,34,3,52164.84
1259,2024-04-01,5,35,3,50337.18
1260,2024-04-01,5,36,3,53046.21
1261,2024-04-01,6,1,3,33880.16
1262,2024-04-01,6,2,3,38504.23
1263,2024-04-01,6,3,3,41277.36
1264,2024-04-01,6,4,3,42425.86
1265,2024-04-01,6,5,3,48624.24
1266,2024-04-01,6,6,3,52146.84
1267,2024-04-01,6,7,3,52839.27
1268,2024-04-01,6,8,3,56628.68
1269,2024-04-01,6,9,3,60587.88
1270,2024-04-01,6,10,3,39010.22
1271,2024-04-01,6,11,3,39247.59
1272,2024-04-01,6,12,3,41915.88
1273,2024-04-01,6,13,3,42658.42
1274,2024-04-01,6,14,3,44040.22
1275,2024-04-01,6,15,3,47683.98
1276,2024-04-01,6,16,3,49347.59
1277,2024-04-01,6,17,3,50894.00
1278,2024-04-01,6,18,3,51855.21
1279,2024-04-01,6,19,3,40672.57
1280,2024-04-01,6,20,3,42724.40
1281,2024-04-01,6,21,3,45380.21
1282,2024-04-01,6,22,3,44407.96
1283,2024-04-01,6,23,3,47472.40
1284,2024-04-01,6,24,3,47706.52
1285,2024-04-01,6,25,3,48318.31
1286,2024-04-01,6,26,3,52270.31
1287,2024-04-01,6,27,3,50897.67
1288,2024-04-01,6,28,3,43167.72
1289,2024-04-01,6,29,3,45604.80
1290,2024-04-01,6,30,3,44990.35
1291,2024-04-01,6,31,3,47508.80
1292,2024-04-01,6,32,3,47810.80
1293,2024-04-01,6,33,3,51513.18
1294,2024-04-01,6,34,3,50257.15
1295,2024-04-01,6,35,3,49898.55
1296,2024-04-01,6,36,3,52543.80
1297,2024-04-01,7,1,3,33970.37
1298,2024-04-01,7,2,3,38951.66
1299,2024-04-01,7,3,3,39707.92
1300,2024-04-01,7,4,3,43931.00
1301,2024-04-01,7,5,3,46407.24
1302,2024-04-01,7,6,3,52117.92
1303,2024-04-01,7,7,3,52662.27
1304,2024-04-01,7,8,3,55723.14
1305,2024-04-01,7,9,3,59856.00
1306,2024-04-01,7,10,3,37428.00
1307,2024-04-01,7,11,3,38909.61
1308,2024-04-01,7,12,3,41132.52
1309,2024-04-01,7,13,3,43860.49
1310,2024-04-01,7,14,3,46832.04
1311,2024-04-01,7,15,3,48427.56
1312,2024-04-01,7,16,3,47518.36
1313,2024-04-01,7,17,3,50760.27
1314,2024-04-01,7,18,3,54057.49
1315,2024-04-01,7,19,3,41866.72
1316,2024-04-01,7,20,3,43002.43
1317,2024-04-01,7,21,3,43216.22
1318,2024-04-01,7,22,3,44274.49
1319,2024-04-01,7,23,3,46118.60
1320,2024-04-01,7,24,3,47775.78
1321,2024-04-01,7,25,3,51749.05
1322,2024-04-01,7,26,3,53027.28
1323,2024-04-01,7,27,3,52159.32
1324,2024-04-01,7,28,3,44154.59
1325,2024-04-01,7,29,3,43531.27
1326,2024-04-01,7,30,3,48260.24
1327,2024-04-01,7,31,3,47768.23
1328,2024-04-01,7,32,3,49886.77
1329,2024-04-01,7,33,3,50577.31
1330,2024-04-01,7,34,3,52027.73
1331,2024-04-01,7,35,3,52799.89
1332,2024-04-01,7,36,3,53566.60
1333,2024-04-01,8,1,3,35162.14
1334,2024-04-01,8,2,3,39355.27
1335,2024-04-01,8,3,3,42283.08
1336,2024-04-01,8,4,3,43856.01
1337,2024-04-01,8,5,3,47401.62
1338,2024-04-01,8,6,3,50114.08
1339,2024-04-01,8,7,3,55318.68
1340,2024-04-01,8,8,3,56804.00
1341,2024-04-01,8,9,3,61734.48
1342,2024-04-01,8,10,3,37626.93
1343,2024-04-01,8,11,3,40766.34
1344,2024-04-01,8,12,3,40378.19
1345,2024-04-01,8,13,3,42666.26
1346,2024-04-01,8,14,3,45749.97
1347,2024-04-01,8,15,3,48571.71
1348,2024-04-01,8,16,3,48673.66
1349,2024-04-01,8,17,3,51384.54
1350,2024-04-01,8,18,3,52209.63
1351,2024-04-01,8,19,3,40771.37
1352,2024-04-01,8,20,3,41551.22
1353,2024-04-01,8,21,3,42912.99
1354,2024-04-01,8,22,3,44941.26
1355,2024-04-01,8,23,3,47542.92
1356,2024-04-01,8,24,3,47706.32
1357,2024-04-01,8,25,3,48382.82
1358,2024-04-01,8,26,3,52679.56
1359,2024-04-01,8,27,3,51289.48
1360,2024-04-01,8,28,3,44906.35
1361,2024-04-01,8,29,3,46129.91
1362,2024-04-01,8,30,3,46458.13
1363,2024-04-01,8,31,3,49727.78
1364,2024-04-01,8,32,3,47924.21
1365,2024-04-01,8,33,3,49656.82
1366,2024-04-01,8,34,3,52051.46
1367,2024-04-01,8,35,3,53715.65
1368,2024-04-01,8,36,3,53189.40
1369,2024-04-01,9,1,3,36257.00
1370,2024-04-01,9,2,3,38711.96
1371,2024-04-01,9,3,3,42393.78
1372,2024-04-01,9,4,3,44715.33
1373,2024-04-01,9,5,3,49915.74
1374,2024-04-01,9,6,3,50231.86
1375,2024-04-01,9,7,3,54055.98
